payment_id,order_id,paid_at,method,amount,wallet_applied,status,currency
P00396,O01673,2025-12-16T23:18:00+05:30,netbanking,4.74,0,failed,USD
P02367,O00809,24-11-2025 08:15,card,9.61,0,captured,USD
P00982,O01086,29-04-2026 14:05,card,559.4,0,captured,INR
P00197,O00600,2026-06-03T11:15:00Z,netbanking,1849.44,0,failed,INR
P02045,O01488,18-07-2026 13:20,,535.42,0,captured,INR
P02357,O01728,2026-06-21T06:48:00+05:30,cod,2670.12,50,captured,INR
P02787,O00596,21-05-2026 05:09,upi,1307.43,0,captured,INR
P01105,O00206,2026-06-03T19:04:00+05:30,cod,1146.55,0,refunded,INR
P00998,O01305,2026-06-01T08:45:00+05:30,netbanking,42.89,0.13,captured,USD
P02688,O00102,15-02-2026 14:37,netbanking,9.65,0,captured,USD
P00776,O01413,2026-05-26T01:14:00+05:30,card,961.64,0,captured,INR
P01282,O00823,2026-04-06T10:45:00Z,wallet,868.24,0,captured,INR
P01468,O01633,06-04-2025 12:05,wallet,1206.65,0,captured,INR
P02459,O00847,2025-05-25T03:20:00Z,card,1263.52,0,failed,INR
P02276,O01336,2025-11-08T00:05:00Z,,947.23,0,failed,INR
P01321,O00943,21-05-2026 19:10,wallet,4.74,0,failed,USD
P01230,O01591,24-07-2025 10:41,wallet,32.89,0,captured,USD
P00330,O00790,2025-09-25T06:54:00+05:30,netbanking,330.71,0,captured,INR
P01045,O00469,20-01-2026 11:19,cod,1305.37,0,captured,INR
P00236,O02074,2026-06-01T23:38:00Z,netbanking,490.12,0,failed,INR
P02324,O00158,2026-07-24T13:04:00+05:30,wallet,561.12,0,captured,INR
P02297,O00651,2026-04-23T15:56:00+05:30,wallet,1087.18,0,captured,INR
P02632,O00061,2025-09-26T11:19:00Z,upi,23.92,0.04,captured,USD
P01793,O00631,2026-01-24T00:10:00+05:30,wallet,20.45,0,captured,USD
P02598,O01786,06-05-2026 20:13,wallet,1654.37,0,captured,INR
P00697,O00791,2025-10-13T09:31:00+05:30,card,529.26,0,captured,INR
P02272,O00148,2026-07-15T18:07:00+05:30,cod,830.17,0,captured,INR
P01272,O00585,2026-05-03T18:19:00+05:30,wallet,869.69,0,failed,INR
P01799,O01136,2026-05-20T23:07:00Z,cod,521.3,0,captured,INR
P01101,O00226,2026-01-16T02:17:00+05:30,wallet,40.9,0,captured,USD
P01463,O00644,27-03-2026 06:21,upi,1329.96,0,captured,INR
P01554,O00604,2026-03-13T04:34:00+05:30,upi,1664.86,0,failed,INR
P02486,O00578,11-06-2025 17:12,cod,1360.33,0,captured,INR
P00930,O01058,28-07-2026 06:35,wallet,714.64,0,refunded,INR
P00120,O01886,2026-06-12T11:41:00+05:30,cod,4.24,0,failed,USD
P00410,O01521,2026-05-18T12:45:00+05:30,wallet,17.19,0,refunded,USD
P01753,O00509,2026-07-11T02:36:00Z,netbanking,16.99,0,failed,USD
P01208,O01644,2026-03-25T14:59:00+05:30,netbanking,392.44,0,refunded,INR
P01538,O00074,2026-02-03T14:05:00+05:30,netbanking,5.48,0,captured,USD
P02143,O01646,2026-05-04T10:51:00Z,,787.57,0,failed,INR
P02432,O02057,2025-12-15T21:24:00+05:30,card,950.73,0,failed,INR
P01165,O01014,08-06-2026 03:01,card,20.34,0.06,captured,USD
P00363,O01831,2026-07-02T03:55:00Z,card,364.31,15,captured,INR
P00305,O01089,2026-03-10T06:21:00Z,wallet,7.67,0,captured,USD
P00778,O01024,2026-02-15T03:08:00Z,upi,19.02,0,captured,USD
P01082,O01707,2025-11-06T17:17:00+05:30,card,2761.4,0,refunded,INR
P02244,O01142,2026-03-30T22:28:00Z,upi,2067.31,0,captured,INR
P02138,O00094,2026-05-25T17:09:00Z,cod,4850.32,0,captured,INR
P01475,O00133,18-08-2025 17:07,cod,11.2,0,failed,USD
P01198,O00550,2025-12-12T11:21:00+05:30,wallet,515.46,0,captured,INR
P01956,O01550,01-07-2026 02:39,card,1083.85,100,captured,INR
P01824,O01090,2026-05-01T07:15:00Z,cod,997.14,0,failed,INR
P00283,O01358,06-02-2026 20:45,wallet,11.13,0,refunded,USD
P00759,O00004,2026-06-24T10:12:00+05:30,wallet,7.28,0,refunded,USD
P02622,O00657,2026-01-19T13:39:00+05:30,upi,3550.79,0,failed,INR
P01574,O00044,2026-01-22T11:16:00Z,wallet,8.93,0,captured,USD
P00511,O01103,2026-05-21T17:26:00+05:30,netbanking,574.46,30,captured,INR
P02078,O00219,25-06-2026 03:26,upi,6.87,0,captured,USD
P01549,O01385,30-10-2025 23:27,cod,506.44,0,failed,INR
P02213,O00203,2026-02-06T11:48:00+05:30,upi,6.57,0,captured,USD
P02782,O01540,2026-04-03T08:55:00Z,card,646.27,0,captured,INR
P00533,O01642,2026-06-26T16:36:00+05:30,card,23.69,0,failed,USD
P01913,O00209,2025-10-27T01:27:00+05:30,cod,20.6,0,refunded,USD
P01147,O01567,2026-06-06T02:56:00+05:30,cod,38.9,0,captured,USD
P01730,O01236,2026-01-06T07:53:00+05:30,netbanking,63.91,0,refunded,USD
P00640,O00511,01-08-2025 20:21,netbanking,14.3,0,captured,USD
P00648,O00243,2026-01-15T07:04:00+05:30,wallet,1785.43,0,captured,INR
P00818,O01301,2026-01-08T04:43:00+05:30,card,3.99,0,captured,USD
P00507,O00564,2026-01-08T02:49:00+05:30,wallet,815.03,0,failed,INR
P01294,O01077,2026-04-22T13:26:00+05:30,,465.42,0,captured,INR
P00313,O01548,2026-04-29T00:30:00+05:30,wallet,1656.29,0,captured,INR
P01679,O01276,2025-11-19T17:50:00+05:30,wallet,61.59,0,refunded,USD
P00279,O01299,2026-07-07T17:31:00+05:30,cod,2627.03,0,refunded,INR
P02679,O01231,16-06-2026 15:28,upi,64.4,0.32,captured,USD
P01356,O00463,2026-02-20T00:46:00+05:30,netbanking,450.05,0,failed,INR
P01910,O00199,2025-06-08T18:30:00+05:30,card,2765.69,0,captured,INR
P01900,O00764,2025-07-27T09:11:00+05:30,upi,10.05,0,captured,USD
P00698,O00348,2026-04-27T23:28:00+05:30,wallet,954.63,15,captured,INR
P01622,O00156,2026-02-16T12:35:00+05:30,cod,929.35,0,failed,INR
P02094,O01698,2026-06-15T23:13:00+05:30,card,6.18,0,captured,USD
P00811,O01480,2025-11-19T16:15:00+05:30,wallet,343.73,0,captured,INR
P02318,O01132,15-12-2025 18:15,wallet,1419.93,0,refunded,INR
P00948,O00386,2025-03-20T07:54:00+05:30,,2019.68,0,captured,INR
P01727,O01609,2025-08-26T12:05:00+05:30,netbanking,10.51,0,captured,USD
P01397,O01801,2026-07-14T23:16:00Z,upi,364.04,0,refunded,INR
P02611,O01473,2025-04-29T14:03:00+05:30,netbanking,51.06,0.26,captured,USD
P01078,O00837,2026-07-08T16:20:00+05:30,cod,38.13,0.07,captured,USD
P00599,O00532,21-08-2025 09:28,wallet,16.34,0,refunded,USD
P01430,O01119,21-03-2026 16:08,card,,0,captured,USD
P01160,O00065,2026-01-09T00:37:00+05:30,netbanking,24.08,0,failed,USD
P02747,O01991,2026-05-28T03:27:00+05:30,wallet,9.83,0,refunded,USD
P01848,O00670,2026-07-15T02:17:00+05:30,wallet,1897.81,0,refunded,INR
P00681,O01038,2026-02-03T15:49:00Z,,14.69,0,refunded,USD
P00914,O01763,2026-07-16T15:54:00+05:30,cod,8.18,0,captured,USD
P00016,O01835,02-05-2026 20:34,netbanking,61.54,0,captured,USD
P02070,O02063,2025-11-14T02:31:00+05:30,,3075.5,0,captured,INR
P02515,O00255,2026-02-02T08:22:00+05:30,card,2579.05,0,captured,INR
P02174,O01571,2026-01-27T07:50:00+05:30,upi,2031.13,0,captured,INR
P01934,O00443,18-03-2026 21:51,netbanking,4.99,0,captured,USD
P01716,O00912,2026-02-23T09:34:00Z,wallet,39.71,0,refunded,USD
P00309,O01808,30-10-2025 14:36,upi,922.36,0,refunded,INR
P00222,O00696,2026-06-09T19:29:00+05:30,netbanking,12.93,0,captured,USD
P00458,O00276,2026-01-13T05:21:00+05:30,wallet,3457.46,30,captured,INR
P00359,O00253,25-04-2026 18:46,netbanking,1665.07,0,captured,INR
P01553,O01163,2025-12-18T09:03:00+05:30,wallet,3442.42,0,refunded,INR
P02006,O01984,03-06-2026 02:13,cod,4.99,0,captured,USD
P00075,O01423,11-07-2025 00:28,card,,0,captured,INR
P01097,O00771,19-04-2025 09:17,upi,67.19,0,failed,USD
P02537,O02022,2026-04-17T02:01:00+05:30,upi,2956.36,0,refunded,INR
P00161,O00117,2025-10-04T22:09:00+05:30,upi,1837.08,0,captured,INR
P00519,O01718,2025-06-04T17:19:00+05:30,card,952.99,0,captured,INR
P01839,O00896,2026-03-05T13:47:00+05:30,netbanking,15.68,0,captured,USD
P00791,O00474,2026-06-26T10:25:00+05:30,card,1901.19,0,failed,INR
P00841,O00105,2026-06-23T07:05:00+05:30,upi,3271.38,0,captured,INR
P00188,O00792,09-04-2026 23:13,upi,12.64,0.06,captured,USD
P01488,O00354,10-06-2026 16:25,wallet,698.49,0,captured,INR
P02409,O00473,2026-04-17T16:13:00+05:30,wallet,1386.09,0,captured,INR
P00060,O00677,2026-06-23T02:20:00+05:30,card,3393.28,0,captured,INR
P02723,O00562,2026-07-16T14:38:00Z,card,653.2,100,captured,INR
P01714,O01969,12-02-2026 10:22,cod,4688.55,0,failed,INR
P02036,O00682,06-02-2026 16:18,wallet,2052.3,0,failed,INR
P00087,O00039,2026-07-03T14:41:00Z,cod,10.89,0,failed,USD
P00970,O01367,2025-12-27T13:47:00+05:30,wallet,10.93,0,failed,USD
P01010,O01185,2026-05-14T06:11:00+05:30,card,1071.52,100,captured,INR
P01997,O00273,2026-07-09T04:21:00Z,cod,,0,captured,USD
P02314,O01650,24-02-2026 16:27,netbanking,5.93,0,failed,USD
P01709,O01388,2025-08-10T03:26:00+05:30,netbanking,14.18,0,captured,USD
P00626,O01078,16-03-2025 04:06,card,8.42,0,captured,USD
P00370,O01619,2026-06-19T15:53:00Z,wallet,2354.14,200,captured,INR
P01625,O01993,25-03-2026 21:17,netbanking,19.57,0,refunded,USD
P00422,O01552,2026-04-22T12:52:00+05:30,cod,2650.02,0,failed,INR
P02008,O01845,20-12-2025 13:37,card,65.3,0,captured,USD
P00001,O01221,2026-02-21T08:18:00Z,netbanking,276.81,100,captured,INR
P02583,O00565,2026-07-21T13:34:00Z,upi,58.86,0,failed,USD
P02261,O00665,05-12-2025 20:50,card,36.98,0,captured,USD
P02054,O01533,2026-06-18T17:06:00+05:30,card,491.66,163.88,captured,INR
P01857,O01405,14-03-2026 16:54,cod,2491.37,0,captured,INR
P00782,O02110,2026-04-18T09:32:00Z,netbanking,463.65,0,failed,INR
P01408,O00019,2026-06-03T21:25:00+05:30,wallet,9.7,0,failed,USD
P01378,O00159,2025-08-07T21:12:00+05:30,wallet,383.32,0,captured,INR
P02709,O00575,2025-08-10T19:36:00Z,upi,617.83,30,captured,INR
P02233,O01498,2026-07-22T05:39:00+05:30,netbanking,784.65,0,captured,INR
P00218,O01936,07-03-2026 08:12,card,3712.01,0,failed,INR
P00880,O01514,2026-05-16T15:47:00+05:30,card,564.46,0,failed,INR
P01763,O01640,2026-06-02T15:31:00Z,netbanking,812.77,0,captured,INR
P02294,O00471,08-06-2026 06:56,netbanking,386.09,0,captured,INR
P01874,O00217,2026-02-10T18:09:00+05:30,wallet,1635.22,100,captured,INR
P01813,O01544,2026-06-18T05:29:00+05:30,netbanking,629.41,0,captured,INR
P00936,O00774,23-05-2026 01:56,cod,3450.01,0,failed,INR
P00261,O00742,2026-04-14T06:55:00+05:30,wallet,1168.39,0,refunded,INR
P02012,O00752,02-05-2026 02:20,cod,1779.75,0,captured,INR
P01499,O01791,2025-12-16T10:25:00+05:30,cod,19.77,0,refunded,USD
P00108,O01624,19-07-2026 21:28,cod,4979.07,0,captured,INR
P00271,O01933,2026-05-07T09:39:00+05:30,wallet,1660.39,0,failed,INR
P02361,O00881,2026-04-12T04:32:00+05:30,wallet,2483.94,0,captured,INR
P00334,O02097,2026-01-10T22:00:00+05:30,netbanking,266.86,0,failed,INR
P00547,O00441,2025-10-24T14:45:00Z,wallet,694.38,0,captured,INR
P00908,O00826,2026-01-25T23:47:00+05:30,cod,3641.68,0,captured,INR
P02319,O00266,2026-04-29T08:44:00+05:30,card,834.74,100,captured,INR
P01190,O01162,03-02-2026 16:35,card,15,0,refunded,USD
P00732,O01443,2025-12-06T01:17:00+05:30,netbanking,988.96,0,captured,INR
P00276,O00194,2026-06-26T09:23:00Z,netbanking,312.03,0,refunded,INR
P00780,O00784,10-04-2026 20:14,,43.57,0.19,captured,USD
P00647,O01813,25-05-2025 10:03,,40.81,0,captured,USD
P00659,O00602,2025-07-27T23:24:00+05:30,netbanking,2634.12,0,captured,INR
P02221,O02111,2026-08-11T15:00:00+05:30,upi,14.88,0,captured,USD
P00020,O00996,27-05-2026 03:33,card,840.06,0,captured,INR
P01810,O00594,2026-06-23T09:24:00Z,cod,325.64,0,captured,INR
P00418,O01531,2026-07-23T02:24:00+05:30,netbanking,301.69,0,failed,INR
P01472,O00440,01-07-2026 21:17,upi,30.28,0,pending,USD
P00193,O00813,07-06-2026 09:54,netbanking,2714.46,0,captured,INR
P00579,O01578,2026-01-09T05:25:00Z,netbanking,31.14,0,captured,USD
P01760,O01426,2026-01-25T06:03:00+05:30,upi,9.85,0,captured,USD
P00460,O00499,2026-05-12T18:38:00Z,netbanking,2670.66,0,refunded,INR
P01532,O01479,01-05-2026 11:15,card,911.23,30,captured,INR
P01526,O01381,05-05-2026 11:16,card,1087.79,0,captured,INR
P00557,O01651,2026-06-13T10:19:00+05:30,wallet,,0,captured,USD
P01103,O01883,2025-05-14T11:50:00+05:30,wallet,3274.45,0,captured,INR
P00646,O01813,25-05-2025 09:53,,40.81,0,failed,USD
P01562,O01940,2026-02-28T09:29:00+05:30,upi,19.96,0,captured,USD
P02533,O00325,2026-06-16T22:25:00+05:30,wallet,451.22,0,captured,INR
P00186,O01081,2026-02-28T18:33:00Z,netbanking,273.75,0,failed,INR
P01930,O01477,09-02-2026 23:09,card,2644.19,0,captured,INR
P02105,O01776,21-04-2026 20:49,card,2589.75,0,captured,INR
P00656,O02076,2025-04-03T09:05:00+05:30,cod,282.94,0,captured,INR
P02368,O00809,27-11-2025 08:15,card,9.61,0,refunded,USD
P01154,O00122,2026-02-10T09:41:00+05:30,card,3339.74,0,captured,INR
P02223,O01796,15-04-2026 23:47,cod,5.84,0,failed,USD
P01573,O01215,24-06-2025 08:01,card,2060.09,0,captured,INR
P01132,O02046,2026-05-04T10:06:00+05:30,netbanking,2815.9,0,failed,INR
P02069,O00259,2026-03-02T02:48:00+05:30,netbanking,5584.59,0,refunded,INR
P01613,O00092,2026-06-19T19:58:00+05:30,netbanking,781.51,0,failed,INR
P00065,O01872,2026-01-23T22:12:00+05:30,upi,358.94,100,captured,INR
P02023,O01667,01-06-2026 14:12,cod,23.97,0.04,captured,USD
P02161,O00875,2025-11-30T22:14:00+05:30,upi,4796.17,0,captured,INR
P00887,O00385,2025-05-21T12:31:00Z,netbanking,7.61,0,captured,USD
P02200,O00871,2026-02-16T23:32:00+05:30,upi,415.78,0,captured,INR
P02508,O00063,03-10-2025 17:10,card,3265.45,0,captured,INR
P01738,O00113,2026-05-09T08:12:00+05:30,netbanking,4997.86,0,captured,INR
P01270,O01067,13-06-2026 18:07,netbanking,4.99,0,captured,USD
P00939,O00556,19-05-2026 11:23,card,24.02,0.05,captured,USD
P01124,O01019,27-11-2025 13:21,card,4574.34,0,captured,INR
P02035,O00780,05-06-2026 04:27,card,4.49,0,captured,USD
P01164,O02066,2026-07-05T07:34:00Z,card,4.99,0,captured,USD
P01833,O00639,2026-05-22T12:01:00+05:30,netbanking,2467.75,0,captured,INR
P01071,O00679,2026-04-29T18:40:00Z,upi,312.75,0,pending,INR
P00491,O01035,27-01-2026 13:44,cod,704.15,0,failed,INR
P00783,O01330,2026-05-02T15:13:00+05:30,wallet,818.11,15,captured,INR
P00851,O01513,2026-03-04T12:06:00+05:30,card,4.49,0,captured,USD
P02339,O01212,2025-08-22T07:34:00+05:30,cod,1898.13,0,captured,INR
P00937,O00774,2026-05-23T02:10:00+05:30,cod,3450.01,0,captured,INR
P00820,O00305,2026-06-04T13:18:00+05:30,netbanking,1525.15,0,refunded,INR
P00597,O01740,2026-05-26T02:46:00Z,cod,1697.4,0,captured,INR
P00548,O00892,2026-06-26T12:13:00+05:30,upi,1296.1,0,failed,INR
P02580,O00400,03-05-2026 16:49,upi,4572.83,0,captured,INR
P02247,O00566,17-07-2026 20:46,wallet,333.87,0,refunded,INR
P00830,O02011,2026-07-11T21:12:00+05:30,wallet,653.7,0,captured,INR
P00333,O00841,24-12-2025 10:26,wallet,2480.18,0,captured,INR
P02630,O01025,2026-04-07T23:54:00Z,netbanking,,0,captured,INR
P02744,O00678,2025-09-10T03:29:00Z,card,395.15,0,captured,INR
P00220,O00946,2025-12-13T17:19:00+05:30,wallet,390.14,0,captured,INR
P02468,O00164,28-03-2026 04:10,upi,500.97,0,captured,INR
P01926,O01235,2026-07-04T18:29:00+05:30,card,28.83,0,failed,USD
P02278,O00487,2025-11-02T03:30:00+05:30,cod,5.59,0,captured,USD
P00208,O00256,2026-06-08T16:28:00Z,card,369.98,0,captured,INR
P00944,O00836,29-06-2026 00:04,wallet,4.99,0,captured,USD
P01974,O01250,27-09-2025 09:37,upi,326.4,0,captured,INR
P02080,O00591,2025-10-11T22:29:00+05:30,wallet,1238.81,0,pending,INR
P00524,O00567,2025-09-05T09:52:00Z,netbanking,19.6,0,failed,USD
P00004,O01807,2026-06-03T15:15:00+05:30,card,1513.72,200,captured,INR
P00331,O01455,2026-01-07T04:06:00+05:30,netbanking,7.61,0,captured,USD
P00478,O00961,2026-07-13T09:03:00+05:30,netbanking,35.68,0,failed,USD
P02633,O01575,2025-08-01T10:02:00Z,,1718.02,15,captured,INR
P00788,O01378,2025-12-01T14:06:00+05:30,card,980.82,0,failed,INR
P00104,O00132,05-07-2026 16:53,netbanking,843.64,0,refunded,INR
P00018,O01225,27-05-2026 23:22,netbanking,20.66,0,failed,USD
P01247,O01857,2026-04-29T03:05:00+05:30,card,1651.22,0,failed,INR
P02038,O01118,2025-11-09T18:45:00+05:30,cod,707.86,0,captured,INR
P02048,O02003,19-04-2026 17:01,card,11.63,0,captured,USD
P02599,O00803,2026-06-08T21:01:00Z,wallet,699.34,0,captured,INR
P01485,O00141,2026-06-25T10:44:00+05:30,wallet,9.82,0,captured,USD
P00628,O01833,10-07-2026 09:38,card,62.91,0.2,captured,USD
P00123,O02065,2026-02-18T16:33:00+05:30,card,66.85,0,refunded,USD
P01915,O01668,2026-05-24T12:34:00Z,card,1698.31,0,captured,INR
P00307,O01515,2026-06-16T05:48:00+05:30,card,10.42,0.02,captured,USD
P00210,O02037,2026-05-07T21:20:00+05:30,wallet,417.9,0,captured,INR
P01787,O01503,2025-09-17T15:31:00+05:30,wallet,62.32,0,captured,USD
P00130,O01020,2026-01-26T23:48:00Z,wallet,1727.82,0,captured,INR
P02509,O01246,2025-10-06T01:40:00Z,upi,373.85,0,captured,INR
P00281,O01680,2026-04-22T22:21:00+05:30,upi,618.9,50,captured,INR
P01498,O01791,07-12-2025 10:25,cod,19.77,0,captured,USD
P02770,O00925,2026-07-04T19:21:00+05:30,cod,500.98,0,captured,INR
P01113,O02020,2025-07-29T11:38:00+05:30,wallet,36.37,0,captured,USD
P00719,O01055,2026-03-02T18:09:00Z,netbanking,15.51,0,failed,USD
P00884,O01665,2026-05-28T01:58:00+05:30,,68.37,0.19,captured,USD
P02325,O00805,2026-01-09T21:06:00Z,cod,1856.4,0,captured,INR
P01290,O01800,2026-05-07T12:53:00+05:30,netbanking,1267.81,0,captured,INR
P02540,O01695,2026-06-16T09:45:00+05:30,netbanking,2767.85,15,captured,INR
P02384,O01549,2026-03-07T18:57:00+05:30,card,14.2,0,captured,USD
P00499,O00893,2025-11-04T08:50:00+05:30,upi,11.89,0,refunded,USD
P00029,O01981,2026-01-06T12:25:00Z,card,2615.26,15,captured,INR
P01100,O00489,2026-02-08T21:24:00+05:30,cod,5698.55,0,failed,INR
P00976,O00502,2026-06-26T01:23:00Z,wallet,1780.7,0,captured,INR
P02669,O01877,15-05-2026 00:12,cod,61.3,0,captured,USD
P00095,O01843,06-10-2025 00:57,netbanking,3634.68,0,captured,INR
P00933,O00990,2025-08-11T00:00:00+05:30,cod,29.45,0,captured,USD
P02285,O00693,2026-02-17T13:33:00+05:30,,3139.73,0,captured,INR
P01192,O01944,14-07-2025 08:34,cod,63.3,0,captured,USD
P01805,O01265,2026-05-18T14:56:00Z,card,5340.39,100,captured,INR
P00675,O00322,2026-03-10T21:19:00+05:30,wallet,6.8,0,failed,USD
P01354,O01895,2026-02-04T07:16:00+05:30,netbanking,31.56,0,failed,USD
P02191,O01197,10-06-2026 19:27,cod,398.83,0,captured,INR
P02326,O00805,25-01-2026 21:06,cod,1856.4,0,refunded,INR
P01295,O02093,2025-06-03T23:28:00+05:30,netbanking,541.1,0,failed,INR
P02428,O00374,2026-03-13T13:31:00Z,wallet,32.19,0,failed,USD
P01777,O00902,2026-02-23T17:57:00Z,wallet,951.88,200,captured,INR
P00237,O01047,20-03-2026 00:11,card,2824.28,0,failed,INR
P02675,O00300,2026-03-20T00:59:00Z,wallet,1857.86,0,captured,INR
P00374,O01705,2026-02-01T04:57:00+05:30,netbanking,21,0.07,captured,USD
P01062,O02123,23-11-2025 06:27,netbanking,616.78,0,failed,INR
P01851,O01930,2025-11-10T18:31:00+05:30,cod,388.04,0,failed,INR
P00516,O00684,2026-06-09T06:02:00+05:30,card,13.69,0,failed,USD
P01748,O00218,2025-10-14T08:13:00+05:30,upi,320.08,0,captured,INR
P02536,O02022,2026-03-30T02:01:00Z,upi,2956.36,30,captured,INR
P00708,O00704,2026-06-20T23:19:00+05:30,card,347.35,0,failed,INR
P01413,O00095,2026-07-09T17:20:00+05:30,upi,16.76,0,failed,USD
P02670,O00681,18-05-2026 18:28,cod,3422.11,0,captured,INR
P02656,O01774,2026-05-19T10:33:00Z,card,1747.46,0,captured,INR
P02695,O00801,17-04-2026 05:40,netbanking,,0,captured,USD
P02763,O01928,2025-08-30T22:33:00+05:30,card,824.17,0,captured,INR
P00692,O00271,2026-04-02T11:49:00+05:30,cod,326.86,0,captured,INR
P02506,O00031,2025-08-11T04:19:00+05:30,upi,2288.63,0,captured,INR
P01906,O01357,2026-07-04T11:27:00+05:30,netbanking,20.81,0,captured,USD
P01248,O01857,2026-04-29T03:29:00+05:30,card,1651.22,0,captured,INR
P00591,O01973,2026-03-21T21:41:00+05:30,upi,590.69,0,failed,INR
P02390,O00754,2025-12-07T23:59:00+05:30,cod,5179.48,0,captured,INR
P00945,O01674,2025-10-26T15:26:00+05:30,wallet,55.65,0,captured,USD
P00804,O01732,2026-04-14T13:28:00+05:30,card,28.9,0,captured,USD
P02522,O01406,2026-04-05T09:29:00+05:30,cod,42.79,0,captured,USD
P00419,O00527,2026-01-17T21:29:00+05:30,wallet,245.65,81.89,captured,INR
P00651,O01661,2026-01-25T06:32:00Z,card,362.93,0,failed,INR
P00468,O01008,2026-02-21T17:18:00+05:30,upi,4.99,0,captured,USD
P00620,O01300,2026-04-19T04:15:00+05:30,card,8.52,0,refunded,USD
P01333,O01876,2026-05-02T13:32:00+05:30,cod,2966.8,0,captured,INR
P02487,O00578,2025-06-29T17:12:00Z,cod,1360.33,0,refunded,INR
P02565,O01868,2026-01-21T18:12:00+05:30,card,14.83,0,refunded,USD
P01979,O01789,2026-05-16T04:12:00+05:30,wallet,4.74,0,refunded,USD
P00754,O00722,2026-06-16T03:14:00+05:30,wallet,2599.82,0,refunded,INR
P00530,O01360,07-05-2026 08:03,upi,1335.19,0,pending,INR
P02066,O00153,29-09-2025 15:05,cod,65.16,0,refunded,USD
P00326,O00883,2026-02-21T18:41:00+05:30,card,14.46,0,refunded,USD
P02607,O01064,15-07-2026 21:22,wallet,4663.05,0,captured,INR
P02033,O00431,2025-10-22T16:30:00+05:30,wallet,4604.14,50,captured,INR
P01636,O01894,13-04-2026 00:21,card,3023.4,0,captured,INR
P01361,O01364,2025-07-14T00:48:00Z,card,746.91,0,failed,INR
P02124,O00015,2026-06-04T09:31:00Z,netbanking,4.99,0,captured,USD
P01704,O01922,2025-11-23T18:45:00+05:30,netbanking,33.25,0.06,captured,USD
P02795,O97277,2026-03-07T03:53:00+05:30,upi,2977.65,0,captured,INR
P01017,O00599,2025-05-19T02:40:00+05:30,wallet,1483.58,0,captured,INR
P00874,O01320,27-04-2026 15:03,netbanking,1617.52,0,captured,INR
P02137,O00041,2026-06-11T02:12:00+05:30,cod,1007.86,15,captured,INR
P00836,O02060,15-11-2025 18:33,card,5.7,0,captured,USD
P01299,O01956,27-03-2026 19:06,wallet,6.67,0.01,captured,USD
P00473,O01450,2025-06-08T06:23:00+05:30,netbanking,2520.92,0,captured,INR
P02564,O01868,18-01-2026 18:12,card,14.83,0,captured,USD
P02289,O00824,01-01-2026 16:03,,1145.31,0,captured,INR
P01564,O01620,2025-11-21T02:26:00+05:30,netbanking,19.66,0.06,captured,USD
P01053,O00971,2026-07-13T01:43:00+05:30,upi,4.99,0,captured,USD
P01476,O00133,2025-08-18T17:23:00+05:30,cod,11.2,0,captured,USD
P01897,O01220,22-04-2026 17:28,netbanking,59.5,0,captured,USD
P02359,O00339,2026-05-29T14:26:00+05:30,upi,,0,captured,INR
